2025-09-28 12:22:30,204 [INFO] Response: {'ltp': 4049.3, 'vol_traded_today': 277563, 'last_traded_time': 1758882431, 'exch_feed_time': 1758886702, 'bid_size': 5, 'ask_size': 0, 'bid_price': 4049.3, 'ask_price': 0.0, 'last_traded_qty': 1, 'tot_buy_qty': 5, 'tot_sell_qty': 0, 'avg_trade_price': 4098.55, 'low_price': 4024.8, 'high_price': 4190.0, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 4110.1, 'prev_close_price': 4157.9, 'type': 'sf', 'symbol': 'NSE:KEI-EQ', 'ch': -108.6, 'chp': -2.6119}
2025-09-28 12:22:30,205 [INFO] Response: {'ltp': 445.85, 'vol_traded_today': 468090, 'last_traded_time': 1758882081, 'exch_feed_time': 1758884883, 'bid_size': 0, 'ask_size': 1505, 'bid_price': 0.0, 'ask_price': 445.85, 'last_traded_qty': 1, 'tot_buy_qty': 0, 'tot_sell_qty': 1505, 'avg_trade_price': 449.58, 'low_price': 444.5, 'high_price': 454.9, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 452.55, 'prev_close_price': 455.9, 'type': 'sf', 'symbol': 'NSE:STARHEALTH-EQ', 'ch': -10.05, 'chp': -2.2044}
2025-09-28 12:22:30,205 [INFO] Response: {'ltp': 8360.5, 'vol_traded_today': 67095, 'last_traded_time': 1758881827, 'exch_feed_time': 1758884884, 'bid_size': 0, 'ask_size': 513, 'bid_price': 0.0, 'ask_price': 8360.5, 'last_traded_qty': 1, 'tot_buy_qty': 0, 'tot_sell_qty': 513, 'avg_trade_price': 8453.93, 'low_price': 8273.5, 'high_price': 8692.5, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 8630.0, 'prev_close_price': 8734.5, 'type': 'sf', 'symbol': 'NSE:APARINDS-EQ', 'ch': -374.0, 'chp': -4.2819}
2025-09-28 12:22:30,207 [INFO] Response: {'ltp': 143.75, 'vol_traded_today': 1502173, 'last_traded_time': 1758882584, 'exch_feed_time': 1758884882, 'bid_size': 0, 'ask_size': 7088, 'bid_price': 0.0, 'ask_price': 143.75, 'last_traded_qty': 10, 'tot_buy_qty': 0, 'tot_sell_qty': 7088, 'avg_trade_price': 145.18, 'low_price': 143.3, 'high_price': 149.04, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 148.61, 'prev_close_price': 148.69, 'type': 'sf', 'symbol': 'NSE:RCF-EQ', 'ch': -4.94, 'chp': -3.3223}
2025-09-28 12:22:30,207 [INFO] Response: {'ltp': 1340.2, 'vol_traded_today': 1100967, 'last_traded_time': 1758882490, 'exch_feed_time': 1758886700, 'bid_size': 0, 'ask_size': 1951, 'bid_price': 0.0, 'ask_price': 1340.2, 'last_traded_qty': 1, 'tot_buy_qty': 0, 'tot_sell_qty': 1951, 'avg_trade_price': 1348.01, 'low_price': 1332.7, 'high_price': 1371.6, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 1369.0, 'prev_close_price': 1372.4, 'type': 'sf', 'symbol': 'NSE:VOLTAS-EQ', 'ch': -32.2, 'chp': -2.3463}
2025-09-28 12:22:30,210 [INFO] Response: {'ltp': 53.99, 'vol_traded_today': 6912771, 'last_traded_time': 1758882303, 'exch_feed_time': 1758884884, 'bid_size': 984, 'ask_size': 0, 'bid_price': 53.99, 'ask_price': 0.0, 'last_traded_qty': 1231, 'tot_buy_qty': 984, 'tot_sell_qty': 0, 'avg_trade_price': 54.32, 'low_price': 53.85, 'high_price': 55.49, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 55.49, 'prev_close_price': 55.33, 'type': 'sf', 'symbol': 'NSE:MAHABANK-EQ', 'ch': -1.34, 'chp': -2.4218}
2025-09-28 12:22:30,210 [INFO] Response: {'ltp': 715.8, 'vol_traded_today': 1449081, 'last_traded_time': 1758881581, 'exch_feed_time': 1758884882, 'bid_size': 0, 'ask_size': 691, 'bid_price': 0.0, 'ask_price': 715.8, 'last_traded_qty': 20, 'tot_buy_qty': 0, 'tot_sell_qty': 691, 'avg_trade_price': 712.01, 'low_price': 685.6, 'high_price': 725.0, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 685.6, 'prev_close_price': 687.7, 'type': 'sf', 'symbol': 'NSE:GODREJAGRO-EQ', 'ch': 28.1, 'chp': 4.0861}
2025-09-28 12:22:30,212 [INFO] Response: {'ltp': 395.9, 'vol_traded_today': 11687034, 'last_traded_time': 1758882524, 'exch_feed_time': 1758886702, 'bid_size': 1521, 'ask_size': 0, 'bid_price': 395.9, 'ask_price': 0.0, 'last_traded_qty': 5, 'tot_buy_qty': 1521, 'tot_sell_qty': 0, 'avg_trade_price': 400.36, 'low_price': 394.4, 'high_price': 406.15, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 403.65, 'prev_close_price': 403.15, 'type': 'sf', 'symbol': 'NSE:BEL-EQ', 'ch': -7.25, 'chp': -1.7983}
2025-09-28 12:22:30,214 [INFO] Response: {'ltp': 6032.0, 'vol_traded_today': 18207, 'last_traded_time': 1758882527, 'exch_feed_time': 1758884882, 'bid_size': 0, 'ask_size': 14, 'bid_price': 0.0, 'ask_price': 6032.0, 'last_traded_qty': 3, 'tot_buy_qty': 0, 'tot_sell_qty': 14, 'avg_trade_price': 6066.4, 'low_price': 6011.5, 'high_price': 6227.0, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 6225.0, 'prev_close_price': 6224.5, 'type': 'sf', 'symbol': 'NSE:ATUL-EQ', 'ch': -192.5, 'chp': -3.0926}
2025-09-28 12:22:30,215 [INFO] Response: {'ltp': 6779.5, 'vol_traded_today': 17972, 'last_traded_time': 1758881452, 'exch_feed_time': 1758884882, 'bid_size': 0, 'ask_size': 6, 'bid_price': 0.0, 'ask_price': 6779.5, 'last_traded_qty': 1, 'tot_buy_qty': 0, 'tot_sell_qty': 6, 'avg_trade_price': 6686.67, 'low_price': 6555.0, 'high_price': 6824.5, 'lower_ckt': 0, 'upper_ckt': 0, 'open_price': 6755.0, 'prev_close_price': 6762.0, 'type': 'sf', 'symbol': 'NSE:CRAFTSMAN-EQ', 'ch': 17.5, 'chp': 0.2588}
